# Table name/description: "Top500 non(Gly,Pro) no 2str B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 8.259628630676618
-179.0 -177.0 8.087770207038117
-179.0 -175.0 7.919589935049482
-179.0 -173.0 7.763258143193514
-179.0 -171.0 7.6225038621326044
-179.0 -169.0 7.49255009868018
-179.0 -167.0 7.373185314649218
-179.0 -165.0 7.262440070039461
-179.0 -163.0 7.158739041944328
-179.0 -161.0 7.0647438202822865
-179.0 -159.0 6.9829850186161675
-179.0 -157.0 6.914954355504102
-179.0 -155.0 6.859014053975924
-179.0 -153.0 6.81280478317649
-179.0 -151.0 6.775627924655174
-179.0 -149.0 6.7452468288555485
-179.0 -147.0 6.7202637349076335
-179.0 -145.0 6.6992101919509865
-179.0 -143.0 6.6785527455808635
-179.0 -141.0 6.656526935591839
-179.0 -139.0 6.62891291863629
-179.0 -137.0 6.5924168874657205
-179.0 -135.0 6.543676351599505
-179.0 -133.0 6.4853162242382565
-179.0 -131.0 6.422816138533517
-179.0 -129.0 6.366529074258735
-179.0 -127.0 6.327659120852363
-179.0 -125.0 6.309552171269974
-179.0 -123.0 6.3108516281350155
-179.0 -121.0 6.3237953426818265
-179.0 -119.0 6.338608941538802
-179.0 -117.0 6.34781724351586
-179.0 -115.0 6.3486209844824755
-179.0 -113.0 6.343526709914713
-179.0 -111.0 6.332155154995685
-179.0 -109.0 6.318689743365157
-179.0 -107.0 6.304489946013282
-179.0 -105.0 6.286961781831148
-179.0 -103.0 6.264497700802374
-179.0 -101.0 6.2390929461423745
-179.0 -99.0 6.209174540660429
-179.0 -97.0 6.176365512186009
-179.0 -95.0 6.144563115351315
-179.0 -93.0 6.11680277575918
-179.0 -91.0 6.092464495695031
-179.0 -89.0 6.072582123724369
-179.0 -87.0 6.0502134324371015
-179.0 -85.0 6.015957243007449
-179.0 -83.0 5.966668114382062
-179.0 -81.0 5.9003483463692366
-179.0 -79.0 5.8155890286330125
-179.0 -77.0 5.715122182707656
-179.0 -75.0 5.603470499948331
-179.0 -73.0 5.489541234970127
-179.0 -71.0 5.376609367249929
-179.0 -69.0 5.2727851047720655
-179.0 -67.0 5.185791588138208
-179.0 -65.0 5.123685647999538
-179.0 -63.0 5.0961763648843
-179.0 -61.0 5.109867297488255
-179.0 -59.0 5.1658491029319755
-179.0 -57.0 5.262992735074507
-179.0 -55.0 5.402140369737136
-179.0 -53.0 5.579693959144825
-179.0 -51.0 5.78176587747505
-179.0 -49.0 5.991708506937717
-179.0 -47.0 6.200903601394682
-179.0 -45.0 6.411173717286259
-179.0 -43.0 6.6221595116022565
-179.0 -41.0 6.83141808062902
-179.0 -39.0 7.046507324057655
-179.0 -37.0 7.261577702800738
-179.0 -35.0 7.472850577675183
-179.0 -33.0 7.678535622203994
-179.0 -31.0 7.861681257019468
-179.0 -29.0 8.027691063186749
-179.0 -27.0 8.19627999567107
-179.0 -25.0 8.359966010403586
-179.0 -23.0 8.490956602288179
-179.0 -21.0 8.612248185127969
-179.0 -19.0 8.737808837057589
-179.0 -17.0 8.855023039968263
-179.0 -15.0 8.961900897224988
-179.0 -13.0 9.059006789426897
-179.0 -11.0 9.145798781064842
-179.0 -9.0 9.231038866730781
-179.0 -7.0 9.31014324677872
-179.0 -5.0 9.377895024030558
-179.0 -3.0 9.43318284331493
-179.0 -1.0 9.468315619271076
-179.0 1.0 9.483640074447102
-179.0 3.0 9.48731325654456
-179.0 5.0 9.47989522868769
-179.0 7.0 9.462169161242821
-179.0 9.0 9.434428356451933
-179.0 11.0 9.398709265912114
-179.0 13.0 9.360484327890223
-179.0 15.0 9.323925213756574
-179.0 17.0 9.285174634867728
-179.0 19.0 9.230817934732608
-179.0 21.0 9.154543858419126
-179.0 23.0 9.0604907577685
-179.0 25.0 8.956943844992452
-179.0 27.0 8.838674132346462
-179.0 29.0 8.717498613490905
-179.0 31.0 8.60447162712099
-179.0 33.0 8.502114066793728
-179.0 35.0 8.395495275892467
-179.0 37.0 8.280210487079376
-179.0 39.0 8.158113171001565
-179.0 41.0 8.001834919220208
-179.0 43.0 7.811605169127851
-179.0 45.0 7.615985427912486
-179.0 47.0 7.433669079492625
-179.0 49.0 7.27466599210208
-179.0 51.0 7.146197802522627
-179.0 53.0 7.04958127924219
-179.0 55.0 6.984206044306765
-179.0 57.0 6.9486144823286295
-179.0 59.0 6.9411184953059015
-179.0 61.0 6.960600918683072
-179.0 63.0 7.006885679251088
-179.0 65.0 7.079912537209235
-179.0 67.0 7.179648873357292
-179.0 69.0 7.306913461393949
-179.0 71.0 7.461952367383077
-179.0 73.0 7.639187410243768
-179.0 75.0 7.8217147285347135
-179.0 77.0 7.987981228410626
-179.0 79.0 8.114454983977362
-179.0 81.0 8.204295549543017
-179.0 83.0 8.28767078475362
-179.0 85.0 8.371550739249097
-179.0 87.0 8.462140018004483
-179.0 89.0 8.560677497976778
-179.0 91.0 8.667877324335706
-179.0 93.0 8.781572579790554
-179.0 95.0 8.906105438603431
-179.0 97.0 9.04421045015967
-179.0 99.0 9.196610064729025
-179.0 101.0 9.365917022612026
-179.0 103.0 9.554703421598463
-179.0 105.0 9.761094649999894
-179.0 107.0 9.988912855246678
-179.0 109.0 10.220323251795692
-179.0 111.0 10.405952227422372
-179.0 113.0 10.491091448481528
-179.0 115.0 10.500739328356769
-179.0 117.0 10.446628300190513
-179.0 119.0 10.348865804824941
-179.0 121.0 10.228840054323504
-179.0 123.0 10.103017833423513
-179.0 125.0 9.983841359531011
-179.0 127.0 9.88286573284235
-179.0 129.0 9.797983424476248
-179.0 131.0 9.726909613066942
-179.0 133.0 9.667970687008706
-179.0 135.0 9.619922405016567
-179.0 137.0 9.581833985798774
-179.0 139.0 9.553011963417685
-179.0 141.0 9.532949132622289
-179.0 143.0 9.52128999734842
-179.0 145.0 9.517807523295584
-179.0 147.0 9.521408502320675
-179.0 149.0 9.529017353805859
-179.0 151.0 9.540480237250884
-179.0 153.0 9.555825448789825
-179.0 155.0 9.574961658710691
-179.0 157.0 9.59108903760891
-179.0 159.0 9.59923746094823
-179.0 161.0 9.592248651365466
-179.0 163.0 9.546430164680899
-179.0 165.0 9.46240089370939
-179.0 167.0 9.34243080720971
-179.0 169.0 9.193172674796738
-179.0 171.0 9.035449591691831
-179.0 173.0 8.882647353443652
-179.0 175.0 8.730907204819289
-179.0 177.0 8.579394041573028
-179.0 179.0 8.423102457338432
-177.0 -179.0 8.312932308579734
-177.0 -177.0 8.163230584538953
-177.0 -175.0 8.00744738913258
-177.0 -173.0 7.856235522945001
-177.0 -171.0 7.718721664902394
-177.0 -169.0 7.592567773768529
-177.0 -167.0 7.475227611790802
-177.0 -165.0 7.36745758049462
-177.0 -163.0 7.266452226593284
-177.0 -161.0 7.173615205733976
-177.0 -159.0 7.090977888243678
-177.0 -157.0 7.021715554946169
-177.0 -155.0 6.9654102945248555
-177.0 -153.0 6.920393075127213
-177.0 -151.0 6.88424489132959
-177.0 -149.0 6.855692620537592
-177.0 -147.0 6.832345246286638
-177.0 -145.0 6.8116377708082085
-177.0 -143.0 6.791180219881744
-177.0 -141.0 6.768637312192447
-177.0 -139.0 6.742976177385945
-177.0 -137.0 6.710946998798491
-177.0 -135.0 6.673695389297301
-177.0 -133.0 6.629170548500486
-177.0 -131.0 6.577993412696785
-177.0 -129.0 6.529086121675375
-177.0 -127.0 6.490558337024949
-177.0 -125.0 6.466332466208579
-177.0 -123.0 6.456884186459151
-177.0 -121.0 6.458156830205558
-177.0 -119.0 6.462468399209611
-177.0 -117.0 6.46279813877511
-177.0 -115.0 6.4594832998784115
-177.0 -113.0 6.453708029729304
-177.0 -111.0 6.444620671021033
-177.0 -109.0 6.433654874001645
-177.0 -107.0 6.421740724918438
-177.0 -105.0 6.407531196767312
-177.0 -103.0 6.387712799579066
-177.0 -101.0 6.3652244611374185
-177.0 -99.0 6.340405085973934
-177.0 -97.0 6.311983071654462
-177.0 -95.0 6.2824992182813775
-177.0 -93.0 6.254631601204377
-177.0 -91.0 6.232376853212632
-177.0 -89.0 6.213873691189602
-177.0 -87.0 6.191691058188591
-177.0 -85.0 6.153465071939426
-177.0 -83.0 6.096047970908003
-177.0 -81.0 6.023219380503845
-177.0 -79.0 5.93129369424317
-177.0 -77.0 5.823657329638605
-177.0 -75.0 5.7083736965555785
-177.0 -73.0 5.592178338116302
-177.0 -71.0 5.480972002180168
-177.0 -69.0 5.37905327055187
-177.0 -67.0 5.295190403657134
