# Table name/description: "Pro"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 115.0 1.2243948428489219E-5
-179.0 117.0 2.4487896856978438E-5
-179.0 119.0 4.8975793713956875E-5
-179.0 121.0 4.8975793713956875E-5
-179.0 123.0 4.8975793713956875E-5
-179.0 125.0 4.8975793713956875E-5
-179.0 127.0 4.8975793713956875E-5
-179.0 129.0 4.8975793713956875E-5
-179.0 131.0 4.8975793713956875E-5
-179.0 133.0 4.8975793713956875E-5
-179.0 135.0 4.8975793713956875E-5
-179.0 137.0 4.8975793713956875E-5
-179.0 139.0 4.8975793713956875E-5
-179.0 141.0 4.8975793713956875E-5
-179.0 143.0 4.8975793713956875E-5
-179.0 145.0 4.8975793713956875E-5
-179.0 147.0 4.8975793713956875E-5
-179.0 149.0 4.8975793713956875E-5
-179.0 151.0 4.8975793713956875E-5
-179.0 153.0 4.8975793713956875E-5
-179.0 155.0 2.4487896856978438E-5
-179.0 157.0 1.2243948428489219E-5
-177.0 113.0 1.2243948428489219E-5
-177.0 115.0 4.8975793713956875E-5
-177.0 117.0 4.8975793713956875E-5
-177.0 119.0 4.8975793713956875E-5
-177.0 121.0 4.8975793713956875E-5
-177.0 123.0 4.8975793713956875E-5
-177.0 125.0 4.8975793713956875E-5
-177.0 127.0 4.8975793713956875E-5
-177.0 129.0 4.8975793713956875E-5
-177.0 131.0 4.8975793713956875E-5
-177.0 133.0 4.8975793713956875E-5
-177.0 135.0 4.8975793713956875E-5
-177.0 137.0 4.8975793713956875E-5
-177.0 139.0 4.8975793713956875E-5
-177.0 141.0 4.8975793713956875E-5
-177.0 143.0 4.8975793713956875E-5
-177.0 145.0 4.8975793713956875E-5
-177.0 147.0 4.8975793713956875E-5
-177.0 149.0 4.8975793713956875E-5
-177.0 151.0 4.8975793713956875E-5
-177.0 153.0 4.8975793713956875E-5
-177.0 155.0 4.8975793713956875E-5
-177.0 157.0 2.4487896856978438E-5
-175.0 111.0 1.2243948428489219E-5
-175.0 113.0 4.8975793713956875E-5
-175.0 115.0 4.8975793713956875E-5
-175.0 117.0 4.8975793713956875E-5
-175.0 119.0 4.8975793713956875E-5
-175.0 121.0 4.8975793713956875E-5
-175.0 123.0 4.8975793713956875E-5
-175.0 125.0 4.8975793713956875E-5
-175.0 127.0 4.8975793713956875E-5
-175.0 129.0 4.8975793713956875E-5
-175.0 131.0 4.8975793713956875E-5
-175.0 133.0 4.8975793713956875E-5
-175.0 135.0 4.8975793713956875E-5
-175.0 137.0 4.8975793713956875E-5
-175.0 139.0 4.8975793713956875E-5
-175.0 141.0 4.8975793713956875E-5
-175.0 143.0 4.8975793713956875E-5
-175.0 145.0 4.8975793713956875E-5
-175.0 147.0 4.8975793713956875E-5
-175.0 149.0 4.8975793713956875E-5
-175.0 151.0 4.8975793713956875E-5
-175.0 153.0 4.8975793713956875E-5
-175.0 155.0 4.8975793713956875E-5
-175.0 157.0 4.8975793713956875E-5
-175.0 159.0 2.4487896856978438E-5
-173.0 111.0 3.6731845285467656E-5
-173.0 113.0 4.8975793713956875E-5
-173.0 115.0 4.8975793713956875E-5
-173.0 117.0 4.8975793713956875E-5
-173.0 119.0 4.8975793713956875E-5
-173.0 121.0 4.8975793713956875E-5
-173.0 123.0 4.8975793713956875E-5
-173.0 125.0 4.8975793713956875E-5
-173.0 127.0 4.8975793713956875E-5
-173.0 129.0 4.8975793713956875E-5
-173.0 131.0 6.12197421424461E-5
-173.0 133.0 6.12197421424461E-5
-173.0 135.0 6.12197421424461E-5
-173.0 137.0 6.12197421424461E-5
-173.0 139.0 6.12197421424461E-5
-173.0 141.0 4.8975793713956875E-5
-173.0 143.0 4.8975793713956875E-5
-173.0 145.0 4.8975793713956875E-5
-173.0 147.0 4.8975793713956875E-5
-173.0 149.0 4.8975793713956875E-5
-173.0 151.0 4.8975793713956875E-5
-173.0 153.0 4.8975793713956875E-5
-173.0 155.0 4.8975793713956875E-5
-173.0 157.0 4.8975793713956875E-5
-173.0 159.0 4.8975793713956875E-5
-173.0 161.0 1.2243948428489219E-5
-171.0 109.0 2.4487896856978438E-5
-171.0 111.0 4.8975793713956875E-5
-171.0 113.0 4.8975793713956875E-5
-171.0 115.0 4.8975793713956875E-5
-171.0 117.0 4.8975793713956875E-5
-171.0 119.0 4.8975793713956875E-5
-171.0 121.0 4.8975793713956875E-5
-171.0 123.0 4.8975793713956875E-5
-171.0 125.0 4.8975793713956875E-5
-171.0 127.0 6.12197421424461E-5
-171.0 129.0 6.12197421424461E-5
-171.0 131.0 6.12197421424461E-5
