# Table name/description: "Top8000 Trp"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 180 true
#   x2: 0.0 360.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
1.0 61.0 5.3339022829101774E-5
1.0 63.0 5.3339022829101774E-5
1.0 65.0 1.0667804565820355E-4
1.0 67.0 1.0667804565820355E-4
1.0 69.0 1.0667804565820355E-4
1.0 71.0 1.0667804565820355E-4
1.0 73.0 1.0667804565820355E-4
1.0 75.0 1.0667804565820355E-4
1.0 77.0 1.0667804565820355E-4
1.0 79.0 1.0667804565820355E-4
1.0 81.0 1.0667804565820355E-4
1.0 83.0 1.0667804565820355E-4
1.0 85.0 1.0667804565820355E-4
1.0 87.0 1.0667804565820355E-4
1.0 89.0 1.0667804565820355E-4
1.0 91.0 1.0667804565820355E-4
1.0 93.0 1.0667804565820355E-4
1.0 95.0 1.0667804565820355E-4
1.0 97.0 1.0667804565820355E-4
1.0 99.0 1.0667804565820355E-4
1.0 101.0 5.3339022829101774E-5
1.0 103.0 5.3339022829101774E-5
1.0 241.0 5.3339022829101774E-5
1.0 243.0 1.0667804565820355E-4
1.0 245.0 1.0667804565820355E-4
1.0 247.0 1.0667804565820355E-4
1.0 249.0 1.0667804565820355E-4
1.0 251.0 1.0667804565820355E-4
1.0 253.0 1.0667804565820355E-4
1.0 255.0 1.600170684873053E-4
1.0 257.0 1.600170684873053E-4
1.0 259.0 1.600170684873053E-4
1.0 261.0 1.600170684873053E-4
1.0 263.0 1.0667804565820355E-4
1.0 265.0 1.0667804565820355E-4
1.0 267.0 1.0667804565820355E-4
1.0 269.0 1.0667804565820355E-4
1.0 271.0 1.0667804565820355E-4
1.0 273.0 1.0667804565820355E-4
1.0 275.0 5.3339022829101774E-5
1.0 277.0 5.3339022829101774E-5
3.0 59.0 5.3339022829101774E-5
3.0 61.0 5.3339022829101774E-5
3.0 63.0 1.0667804565820355E-4
3.0 65.0 1.0667804565820355E-4
3.0 67.0 1.0667804565820355E-4
3.0 69.0 1.0667804565820355E-4
3.0 71.0 1.0667804565820355E-4
