# Table name/description: "Top8000 His"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: 0.0 360.0 180 true
#   x2: 0.0 360.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
7.0 83.0 3.351543385729128E-5
7.0 85.0 3.351543385729128E-5
7.0 87.0 3.351543385729128E-5
7.0 89.0 3.351543385729128E-5
7.0 91.0 3.351543385729128E-5
7.0 93.0 3.351543385729128E-5
7.0 95.0 3.351543385729128E-5
7.0 97.0 3.351543385729128E-5
9.0 71.0 3.351543385729128E-5
9.0 73.0 3.351543385729128E-5
9.0 75.0 1.0054630157187385E-4
9.0 77.0 1.0054630157187385E-4
9.0 79.0 1.0054630157187385E-4
9.0 81.0 1.0054630157187385E-4
9.0 83.0 1.0054630157187385E-4
9.0 85.0 1.0054630157187385E-4
9.0 87.0 1.0054630157187385E-4
9.0 89.0 1.0054630157187385E-4
9.0 91.0 1.0054630157187385E-4
9.0 93.0 1.0054630157187385E-4
9.0 95.0 1.0054630157187385E-4
9.0 97.0 3.351543385729128E-5
9.0 99.0 3.351543385729128E-5
9.0 101.0 3.351543385729128E-5
11.0 61.0 6.703086771458256E-5
11.0 63.0 1.0054630157187385E-4
11.0 65.0 1.0054630157187385E-4
11.0 67.0 1.0054630157187385E-4
11.0 69.0 1.675771692864564E-4
11.0 71.0 1.675771692864564E-4
11.0 73.0 2.010926031437477E-4
11.0 75.0 2.010926031437477E-4
11.0 77.0 2.010926031437477E-4
11.0 79.0 1.675771692864564E-4
11.0 81.0 1.675771692864564E-4
11.0 83.0 1.675771692864564E-4
11.0 85.0 1.675771692864564E-4
11.0 87.0 1.3406173542916512E-4
11.0 89.0 1.0054630157187385E-4
11.0 91.0 1.0054630157187385E-4
11.0 93.0 1.0054630157187385E-4
11.0 95.0 1.0054630157187385E-4
11.0 97.0 1.0054630157187385E-4
11.0 99.0 1.0054630157187385E-4
11.0 101.0 6.703086771458256E-5
11.0 103.0 3.351543385729128E-5
13.0 53.0 3.351543385729128E-5
13.0 55.0 1.0054630157187385E-4
13.0 57.0 1.0054630157187385E-4
13.0 59.0 1.3406173542916512E-4
13.0 61.0 2.010926031437477E-4
13.0 63.0 2.3460803700103898E-4
13.0 65.0 2.6812347085833024E-4
13.0 67.0 2.6812347085833024E-4
13.0 69.0 3.0163890471562155E-4
13.0 71.0 3.0163890471562155E-4
13.0 73.0 3.0163890471562155E-4
13.0 75.0 3.0163890471562155E-4
13.0 77.0 3.0163890471562155E-4
13.0 79.0 2.6812347085833024E-4
13.0 81.0 2.6812347085833024E-4
13.0 83.0 2.3460803700103898E-4
13.0 85.0 2.3460803700103898E-4
13.0 87.0 2.3460803700103898E-4
13.0 89.0 2.3460803700103898E-4
13.0 91.0 2.010926031437477E-4
13.0 93.0 1.675771692864564E-4
13.0 95.0 1.0054630157187385E-4
13.0 97.0 1.0054630157187385E-4
13.0 99.0 1.0054630157187385E-4
13.0 101.0 1.0054630157187385E-4
13.0 103.0 1.0054630157187385E-4
13.0 105.0 3.351543385729128E-5
13.0 107.0 3.351543385729128E-5
15.0 49.0 3.351543385729128E-5
15.0 51.0 1.0054630157187385E-4
15.0 53.0 1.0054630157187385E-4
15.0 55.0 2.010926031437477E-4
15.0 57.0 2.3460803700103898E-4
15.0 59.0 2.6812347085833024E-4
15.0 61.0 3.351543385729128E-4
15.0 63.0 3.351543385729128E-4
15.0 65.0 3.686697724302041E-4
15.0 67.0 4.357006401447867E-4
15.0 69.0 5.027315078593692E-4
15.0 71.0 5.362469417166605E-4
15.0 73.0 5.362469417166605E-4
15.0 75.0 5.027315078593692E-4
15.0 77.0 4.357006401447867E-4
15.0 79.0 3.686697724302041E-4
15.0 81.0 3.351543385729128E-4
15.0 83.0 3.351543385729128E-4
15.0 85.0 3.0163890471562155E-4
15.0 87.0 2.6812347085833024E-4
15.0 89.0 2.6812347085833024E-4
15.0 91.0 2.6812347085833024E-4
15.0 93.0 2.3460803700103898E-4
15.0 95.0 2.010926031437477E-4
15.0 97.0 1.675771692864564E-4
15.0 99.0 1.0054630157187385E-4
15.0 101.0 1.0054630157187385E-4
15.0 103.0 1.0054630157187385E-4
15.0 105.0 1.0054630157187385E-4
15.0 107.0 6.703086771458256E-5
15.0 109.0 3.351543385729128E-5
15.0 261.0 3.351543385729128E-5
15.0 263.0 3.351543385729128E-5
15.0 265.0 6.703086771458256E-5
15.0 267.0 1.0054630157187385E-4
15.0 269.0 1.0054630157187385E-4
15.0 271.0 1.0054630157187385E-4
15.0 273.0 1.0054630157187385E-4
15.0 275.0 1.0054630157187385E-4
15.0 277.0 1.0054630157187385E-4
15.0 279.0 6.703086771458256E-5
15.0 281.0 3.351543385729128E-5
17.0 47.0 1.0054630157187385E-4
17.0 49.0 1.0054630157187385E-4
17.0 51.0 2.010926031437477E-4
17.0 53.0 2.3460803700103898E-4
17.0 55.0 2.6812347085833024E-4
17.0 57.0 3.351543385729128E-4
17.0 59.0 3.686697724302041E-4
17.0 61.0 5.027315078593692E-4
17.0 63.0 6.032778094312431E-4
17.0 65.0 6.703086771458256E-4
17.0 67.0 8.043704125749908E-4
17.0 69.0 8.37885846432282E-4
17.0 71.0 8.714012802895734E-4
17.0 73.0 8.714012802895734E-4
17.0 75.0 8.043704125749908E-4
17.0 77.0 7.708549787176995E-4
17.0 79.0 6.367932432885344E-4
17.0 81.0 6.032778094312431E-4
17.0 83.0 5.027315078593692E-4
17.0 85.0 3.686697724302041E-4
17.0 87.0 3.351543385729128E-4
